I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.065,-0.009,-0.055,,,,,,
,-0.081,,0.066,-0.011,-0.055,,,,,,
,-0.078,,0.063,-0.009,-0.054,,,,,,
,-0.075,,0.06,-0.007,-0.052,,,,,,
,-0.075,,0.06,-0.007,-0.052,,,,,,
,-0.075,,0.06,-0.007,-0.052,,,,,,
,-0.076,,0.061,-0.007,-0.052,,,,,,
,-0.073,,0.058,-0.006,-0.051,,,,,,
,-0.07,,0.055,-0.006,-0.049,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.071,,0.058,-0.01,-0.047,,,,,,
,-0.068,,0.056,-0.009,-0.046,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.064,,0.052,-0.007,-0.044,,,,,,
,-0.06,,0.05,-0.01,-0.04,,,,,,
,-0.06,,0.05,-0.01,-0.04,,,,,,
,-0.06,,0.05,-0.009,-0.04,,,,,,
,-0.06,,0.052,-0.012,-0.039,,,,,,
,-0.059,,0.052,-0.015,-0.036,,,,,,
,-0.055,,0.048,-0.012,-0.035,,,,,,
,-0.055,,0.048,-0.012,-0.035,,,,,,
,-0.055,,0.048,-0.012,-0.035,,,,,,
,-0.055,,0.049,-0.014,-0.034,,,,,,
,-0.055,,0.05,-0.018,-0.032,,,,,,
,-0.055,,0.05,-0.017,-0.032,,,,,,
,-0.051,,0.046,-0.015,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.048,,0.044,-0.016,-0.028,,,,,,
,-0.044,,0.043,-0.017,-0.024,,,,,,
,-0.045,,0.043,-0.017,-0.025,,,,,,
,-0.046,,0.043,-0.017,-0.026,,,,,,
,-0.042,,0.041,-0.019,-0.022,,,,,,
,-0.04,,0.04,-0.021,-0.02,,,,,,
,-0.039,,0.039,-0.02,-0.02,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.034,-0.016,-0.017,,,,,,
,-0.036,,0.037,-0.021,-0.016,,,,,,
,-0.031,,0.034,-0.021,-0.013,,,,,,
,-0.023,,0.025,-0.016,-0.009,,,,,,
,-0.02,,0.022,-0.015,-0.007,,,,,,
,-0.016,,0.018,-0.012,-0.006,,,,,,
,-0.012,,0.016,-0.014,-0.002,,,,,,
,-0.008,,0.013,-0.014,0.001,,,,,,
,-0.004,,0.009,-0.012,0.003,,,,,,
,0.0,,0.007,-0.015,0.007,,,,,,
,0.008,,-0.001,-0.011,0.011,,,,,,
,0.016,,-0.009,-0.006,0.015,,,,,,
,0.024,,-0.016,-0.005,0.02,,,,,,
,0.032,,-0.022,-0.005,0.026,,,,,,
,0.04,,-0.03,0.0,0.03,,,,,,
,0.048,,-0.039,0.005,0.034,,,,,,
,0.053,,-0.042,0.003,0.038,,,,,,
,0.059,,-0.046,0.003,0.042,,,,,,
,0.067,,-0.055,0.008,0.046,,,,,,
,0.07,,-0.058,0.01,0.047,,,,,,
,0.071,,-0.056,0.006,0.05,,,,,,
,0.068,,-0.053,0.003,0.049,,,,,,
,0.078,,-0.063,0.009,0.054,,,,,,
,0.092,,-0.077,0.015,0.061,,,,,,
,0.095,,-0.078,0.012,0.065,,,,,,
,0.107,,-0.088,0.014,0.073,,,,,,
,0.115,,-0.094,0.015,0.079,,,,,,
,0.128,,-0.105,0.018,0.086,,,,,,
,0.143,,-0.121,0.027,0.093,,,,,,
,0.145,,-0.125,0.032,0.092,,,,,,
,0.147,,-0.127,0.033,0.093,,,,,,
,0.168,,-0.148,0.044,0.104,,,,,,
,0.185,,-0.165,0.052,0.112,,,,,,
,0.185,,-0.165,0.052,0.112,,,,,,
,0.185,,-0.165,0.052,0.112,,,,,,
,0.185,,-0.167,0.056,0.11,,,,,,
,0.188,,-0.171,0.059,0.111,,,,,,
,0.191,,-0.174,0.06,0.112,,,,,,
,0.19,,-0.173,0.06,0.112,,,,,,
,0.19,,-0.173,0.06,0.112,,,,,,
,0.194,,-0.177,0.062,0.115,,,,,,
,0.195,,-0.178,0.061,0.115,,,,,,
,0.197,,-0.181,0.065,0.115,,,,,,
,0.2,,-0.185,0.071,0.115,,,,,,
,0.2,,-0.185,0.07,0.115,,,,,,
,0.204,,-0.189,0.071,0.117,,,,,,
,0.206,,-0.191,0.073,0.118,,,,,,
,0.202,,-0.187,0.07,0.116,,,,,,
,0.193,,-0.178,0.067,0.111,,,,,,
,0.185,,-0.173,0.067,0.105,,,,,,
,0.181,,-0.169,0.066,0.103,,,,,,
,0.175,,-0.163,0.062,0.099,,,,,,
,0.165,,-0.153,0.058,0.095,,,,,,
,0.159,,-0.147,0.054,0.092,,,,,,
,0.155,,-0.143,0.052,0.09,,,,,,
,0.143,,-0.131,0.046,0.084,,,,,,
,0.133,,-0.123,0.045,0.077,,,,,,
,0.126,,-0.116,0.044,0.073,,,,,,
,0.118,,-0.108,0.039,0.069,,,,,,
,0.11,,-0.1,0.035,0.065,,,,,,
,0.102,,-0.092,0.031,0.061,,,,,,
,0.094,,-0.086,0.03,0.055,,,,,,
,0.086,,-0.079,0.029,0.05,,,,,,
,0.078,,-0.071,0.024,0.046,,,,,,
,0.07,,-0.063,0.02,0.042,,,,,,
,0.062,,-0.055,0.016,0.038,,,,,,
,0.054,,-0.048,0.015,0.033,,,,,,
,0.046,,-0.041,0.014,0.028,,,,,,
,0.038,,-0.033,0.009,0.024,,,,,,
,0.03,,-0.025,0.005,0.02,,,,,,
,0.022,,-0.017,0.001,0.016,,,,,,
,0.017,,-0.012,-0.002,0.014,,,,,,
,0.011,,-0.007,-0.003,0.009,,,,,,
,0.004,,-0.002,-0.003,0.004,,,,,,
,0.0,,0.002,-0.005,0.002,,,,,,
,-0.008,,0.01,-0.009,-0.001,,,,,,
,-0.013,,0.015,-0.012,-0.004,,,,,,
,-0.018,,0.019,-0.012,-0.007,,,,,,
,-0.027,,0.027,-0.013,-0.013,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.018,-0.017,,,,,,
,-0.035,,0.037,-0.022,-0.015,,,,,,
,-0.035,,0.037,-0.022,-0.015,,,,,,
,-0.035,,0.037,-0.022,-0.015,,,,,,
,-0.035,,0.037,-0.022,-0.015,,,,,,
,-0.035,,0.037,-0.021,-0.015,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.034,-0.013,-0.019,,,,,,
,-0.034,,0.03,-0.008,-0.021,,,,,,
,-0.037,,0.032,-0.008,-0.023,,,,,,
,-0.04,,0.035,-0.009,-0.025,,,,,,
,-0.04,,0.033,-0.005,-0.027,,,,,,
,-0.052,,0.042,-0.006,-0.035,,,,,,
,-0.059,,0.049,-0.01,-0.04,,,,,,
,-0.06,,0.05,-0.009,-0.041,,,,,,
,-0.06,,0.047,-0.004,-0.043,,,,,,
,-0.06,,0.045,0.0,-0.045,,,,,,
,-0.064,,0.049,-0.001,-0.047,,,,,,
,-0.066,,0.052,-0.005,-0.046,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.066,,0.054,-0.007,-0.045,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.075,,0.063,-0.012,-0.05,,,,,,
,-0.072,,0.06,-0.011,-0.048,,,,,,
,-0.069,,0.057,-0.01,-0.047,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.07,,0.058,-0.01,-0.047,,,,,,
,-0.071,,0.059,-0.01,-0.047,,,,,,
,-0.068,,0.056,-0.009,-0.046,,,,,,
,-0.065,,0.052,-0.007,-0.045,,,,,,
,-0.065,,0.053,-0.007,-0.045,,,,,,
,-0.065,,0.055,-0.011,-0.042,,,,,,
,-0.065,,0.055,-0.013,-0.042,,,,,,
,-0.065,,0.054,-0.012,-0.042,,,,,,
,-0.066,,0.056,-0.013,-0.043,,,,,,
,-0.07,,0.06,-0.015,-0.045,,,,,,
,-0.072,,0.062,-0.016,-0.046,,,,,,
,-0.092,,0.082,-0.026,-0.056,,,,,,
,-0.099,,0.089,-0.03,-0.06,,,,,,
,-0.088,,0.078,-0.024,-0.054,,,,,,
,-0.085,,0.075,-0.022,-0.052,,,,,,
,-0.081,,0.071,-0.021,-0.051,,,,,,
,-0.077,,0.067,-0.018,-0.048,,,,,,
,-0.073,,0.063,-0.016,-0.046,,,,,,
,-0.069,,0.059,-0.015,-0.045,,,,,,
,-0.065,,0.055,-0.012,-0.042,,,,,,
,-0.063,,0.053,-0.011,-0.041,,,,,,
,-0.078,,0.068,-0.018,-0.048,,,,,,
,-0.086,,0.076,-0.023,-0.053,,,,,,
,-0.078,,0.068,-0.019,-0.049,,,,,,
,-0.075,,0.065,-0.017,-0.047,,,,,,
,-0.075,,0.065,-0.017,-0.047,,,,,,
,-0.072,,0.062,-0.016,-0.046,,,,,,
,-0.07,,0.06,-0.015,-0.045,,,,,,
,-0.07,,0.06,-0.015,-0.045,,,,,,
,-0.065,,0.055,-0.012,-0.042,,,,,,
,-0.06,,0.05,-0.01,-0.04,,,,,,
,-0.06,,0.05,-0.01,-0.04,,,,,,
,-0.058,,0.048,-0.009,-0.039,,,,,,
,-0.055,,0.045,-0.007,-0.037,,,,,,
,-0.055,,0.045,-0.007,-0.037,,,,,,
,-0.051,,0.041,-0.005,-0.036,,,,,,
,-0.05,,0.041,-0.008,-0.033,,,,,,
,-0.05,,0.044,-0.011,-0.032,,,,,,
,-0.05,,0.043,-0.01,-0.032,,,,,,
,-0.05,,0.043,-0.01,-0.032,,,,,,
,-0.05,,0.045,-0.014,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.05,,0.048,-0.019,-0.027,,,,,,
,-0.05,,0.048,-0.02,-0.027,,,,,,
,-0.05,,0.048,-0.02,-0.027,,,,,,
,-0.05,,0.048,-0.02,-0.027,,,,,,
,-0.05,,,,,0.0,-0.02,-0.02,,,
,-0.05,,,,,0.0,-0.02,-0.024,,,
,-0.05,,,,,0.0,-0.02,-0.025,,,
,-0.05,,,,,0.0,-0.02,-0.025,,,
,-0.05,,,,,0.0,-0.02,-0.025,,,
,-0.05,,,,,0.0,-0.02,-0.025,,,
,-0.05,,,,,0.0,-0.02,-0.025,,,
,-0.05,,,,,-0.003,-0.02,-0.025,,,
,-0.05,,,,,-0.006,-0.02,-0.025,,,
,-0.05,,,,,-0.005,-0.02,-0.025,,,
,-0.05,,,,,-0.005,-0.02,-0.025,,,
,-0.05,,,,,-0.005,-0.024,-0.025,,,
,-0.049,,,,,-0.005,-0.025,-0.025,,,
,-0.052,,,,,-0.005,-0.025,-0.025,,,
,-0.055,,,,,-0.005,-0.025,-0.025,,,
,-0.055,,,,,-0.005,-0.025,-0.025,,,
,-0.055,,,,,-0.005,-0.025,-0.025,,,
,-0.055,,,,,-0.008,-0.025,-0.024,,,
,-0.055,,,,,-0.012,-0.025,-0.027,,,
,-0.055,,,,,-0.016,-0.025,-0.03,,,
,-0.055,,,,,-0.02,-0.025,-0.03,,,
,-0.055,,,,,-0.024,-0.025,-0.03,,,
,-0.058,,,,,-0.028,-0.025,-0.03,,,
,-0.061,,,,,-0.03,-0.025,-0.03,,,
,-0.06,,,,,-0.03,-0.026,-0.03,,,
,-0.06,,,,,-0.03,-0.03,-0.03,,,
,-0.06,,,,,-0.03,-0.03,-0.03,,,
,-0.06,,,,,-0.03,-0.03,-0.033,,,
,-0.06,,,,,-0.03,-0.03,-0.036,,,
,-0.06,,,,,-0.03,-0.03,-0.035,,,
,-0.06,,,,,-0.03,-0.03,-0.035,,,
,-0.056,,,,,-0.03,-0.03,-0.035,,,
,-0.054,,,,,-0.03,-0.03,-0.035,,,
,-0.056,,,,,-0.03,-0.03,-0.035,,,
,-0.054,,,,,-0.03,-0.03,-0.035,,,
,-0.05,,,,,-0.03,-0.03,-0.035,,,
,-0.05,,,,,-0.034,-0.03,-0.039,,,
,-0.05,,,,,-0.035,-0.031,-0.04,,,
,-0.05,,,,,-0.035,-0.028,-0.04,,,
,-0.049,,,,,-0.035,-0.025,-0.04,,,
,-0.045,,,,,-0.035,-0.025,-0.04,,,
,-0.045,,,,,-0.035,-0.025,-0.04,,,
,-0.046,,,,,-0.035,-0.025,-0.04,,,
,-0.043,,,,,-0.035,-0.025,-0.04,,,
,-0.04,,,,,-0.035,-0.024,-0.04,,,
,-0.04,,,,,-0.035,-0.02,-0.04,,,
,-0.04,,,,,-0.035,-0.02,-0.036,,,
,-0.041,,,,,-0.035,-0.02,-0.035,,,
,-0.038,,,,,-0.035,-0.02,-0.033,,,
,-0.035,,,,,-0.034,-0.02,-0.029,,,
,-0.035,,,,,-0.03,-0.02,-0.03,,,
,-0.035,,,,,-0.026,-0.02,-0.031,,,
,-0.036,,,,,-0.022,-0.017,-0.027,,,
,-0.033,,,,,-0.018,-0.014,-0.025,,,
,-0.03,,,,,-0.014,-0.015,-0.024,,,
,-0.03,,,,,-0.01,-0.015,-0.02,,,
,-0.026,,,,,-0.01,-0.015,-0.02,,,
,-0.025,,,,,-0.007,-0.016,-0.021,,,
,-0.023,,,,,-0.005,-0.013,-0.018,,,
,-0.02,,,,,-0.004,-0.01,-0.015,,,
,-0.02,,,,,0.0,-0.01,-0.015,,,
,-0.013,,,,,0.0,-0.01,-0.011,,,
,-0.003,,,,,0.003,-0.01,-0.01,,,
,0.002,,,,,0.006,-0.01,-0.008,,,
,0.007,,,,,0.005,-0.01,-0.005,,,
,0.015,,,,,0.005,-0.01,-0.005,,,
,0.023,,,,,0.009,-0.006,-0.001,,,
,0.028,,,,,0.01,-0.005,0.0,,,
,0.032,,,,,0.012,-0.003,0.002,,,
,0.035,,,,,0.015,0.001,0.005,,,
,0.035,,,,,0.015,0.0,0.005,,,
,0.039,,,,,0.019,-0.001,0.009,,,
,0.04,,,,,0.02,0.003,0.01,,,
,0.042,,,,,0.021,0.005,0.012,,,
,0.046,,,,,0.019,0.006,0.016,,,
,0.045,,,,,0.01,0.01,0.015,,,
,0.043,,,,,0.002,0.01,0.011,,,
,0.062,,,,,-0.006,0.011,0.01,,,
,0.082,,,,,-0.014,0.005,0.01,,,
,0.085,,,,,-0.022,-0.008,0.01,,,
,0.09,,,,,-0.03,-0.015,0.01,,,
,0.107,,,,,-0.036,-0.022,0.006,,,
,0.109,,,,,-0.057,-0.034,0.005,,,
,0.102,,,,,-0.066,-0.044,0.005,,,
,0.099,,,,,-0.059,-0.052,0.005,,,
,0.095,,,,,-0.06,-0.06,0.005,,,
,0.091,,,,,-0.06,-0.057,0.005,,,
,0.09,,,,,-0.06,-0.052,0.002,,,
,0.089,,,,,-0.06,-0.048,-0.001,,,
,0.084,,,,,-0.059,-0.044,0.0,,,
,0.08,,,,,-0.055,-0.04,0.0,,,
,0.076,,,,,-0.055,-0.036,0.0,,,
,0.071,,,,,-0.055,-0.034,-0.003,,,
,0.07,,,,,-0.055,-0.037,-0.006,,,
,0.069,,,,,-0.055,-0.04,-0.005,,,
,0.06,,,,,-0.055,-0.04,-0.005,,,
,0.056,,,,,-0.055,-0.04,-0.005,,,
,0.049,,,,,-0.052,-0.039,-0.004,,,
,0.043,,,,,-0.049,-0.042,-0.009,,,
,0.038,,,,,-0.05,-0.045,-0.016,,,
,0.03,,,,,-0.05,-0.045,-0.02,,,
,0.026,,,,,-0.05,-0.045,-0.028,,,
,0.019,,,,,-0.051,-0.045,-0.033,,,
,0.012,,,,,-0.048,-0.045,-0.039,,,
,0.009,,,,,-0.045,-0.046,-0.046,,,
,0.005,,,,,-0.045,-0.05,-0.05,,,
,-0.003,,,,,-0.045,-0.05,-0.054,,,
,-0.008,,,,,-0.045,-0.05,-0.058,,,
,-0.012,,,,,-0.045,-0.05,-0.062,,,
,-0.016,,,,,-0.045,-0.049,-0.066,,,
,-0.015,,,,,-0.045,-0.05,-0.07,,,
,-0.013,,,,,-0.053,-0.063,-0.066,,,
,-0.027,,,,,-0.059,-0.066,-0.064,,,
,-0.039,,,,,-0.058,-0.065,-0.065,,,
,-0.04,,,,,-0.054,-0.065,-0.065,,,
,-0.04,,,,,-0.055,-0.065,-0.065,,,
,-0.04,,,,,-0.055,-0.065,-0.065,,,
,-0.04,,,,,-0.052,-0.065,-0.065,,,
,-0.04,,,,,-0.05,-0.065,-0.065,,,
,-0.04,,,,,-0.05,-0.065,-0.065,,,
,-0.04,,,,,-0.05,-0.065,-0.065,,,
,-0.04,,,,,-0.05,-0.065,-0.065,,,
,-0.043,,,,,-0.047,-0.065,-0.065,,,
,-0.046,,,,,-0.044,-0.065,-0.065,,,
,-0.045,,,,,-0.045,-0.065,-0.065,,,
,-0.045,,,,,-0.045,-0.065,-0.065,,,
,-0.045,,,,,-0.041,-0.065,-0.065,,,
,-0.045,,,,,-0.04,-0.065,-0.065,,,
,-0.045,,,,,-0.04,-0.065,-0.065,,,
,-0.046,,,,,-0.04,-0.066,-0.065,,,
,-0.045,,,,,-0.04,-0.07,-0.065,,,
,-0.029,,,,,-0.036,-0.074,-0.065,,,
,-0.017,,,,,-0.031,-0.079,-0.065,,,
,0.001,,,,,-0.03,-0.08,-0.065,,,
,0.024,,,,,-0.03,-0.089,-0.065,,,
,0.045,,,,,-0.025,-0.115,-0.065,,,
,0.09,,,,,-0.02,-0.143,-0.064,,,
,0.122,,,,,-0.023,-0.17,-0.072,,,
,0.152,,,,,-0.01,-0.153,-0.04,,,
,0.171,,,,,0.015,-0.105,0.024,,,
,0.155,,,,,0.035,-0.06,0.08,,,
,0.143,,,,,0.076,0.046,0.181,,,
,0.131,,,,,0.103,0.154,0.296,,,
,0.121,,,,,0.133,0.275,0.435,,,
,0.112,,,,,0.148,0.404,0.585,,,
,0.095,,,,,0.12,0.49,0.71,,,
,0.081,,,,,0.104,0.529,0.834,,,
,0.086,,,,,0.044,0.514,0.914,,,
,0.108,,,,,-0.043,0.491,0.899,,,
,0.146,,,,,-0.117,0.465,0.838,,,
,0.18,,,,,-0.185,0.405,0.78,,,
,0.14,,,,,-0.252,0.345,0.641,,,
,0.013,,,,,-0.257,0.301,0.504,,,
,-0.071,,,,,-0.324,0.102,0.237,,,
,-0.066,,,,,-0.521,-0.292,-0.191,,,
,-0.04,,,,,-0.74,-0.69,-0.58,,,
,-0.014,,,,,-0.88,-0.938,-0.799,,,
,-0.042,,,,,-0.972,-1.083,-0.93,,,
,-0.081,,,,,-1.058,-1.194,-1.053,,,
,-0.126,,,,,-1.102,-1.248,-1.154,,,
,-0.195,,,,,-1.08,-1.225,-1.185,,,
,-0.226,,,,,-1.07,-1.214,-1.166,,,
,-0.279,,,,,-1.033,-1.185,-1.149,,,
,-0.298,,,,,-0.96,-1.115,-1.107,,,
,-0.269,,,,,-0.864,-1.013,-1.021,,,
,-0.255,,,,,-0.75,-0.895,-0.915,,,
,-0.238,,,,,-0.63,-0.772,-0.805,,,
,-0.228,,,,,-0.546,-0.678,-0.712,,,
,-0.206,,,,,-0.468,-0.586,-0.612,,,
,-0.173,,,,,-0.37,-0.477,-0.504,,,
,-0.145,,,,,-0.28,-0.375,-0.41,,,
,-0.107,,,,,-0.223,-0.296,-0.327,,,
,-0.06,,,,,-0.166,-0.235,-0.267,,,
,-0.043,,,,,-0.123,-0.173,-0.211,,,
,-0.05,,,,,-0.099,-0.128,-0.168,,,
,-0.05,,,,,-0.075,-0.12,-0.16,,,
,-0.067,,,,,-0.066,-0.112,-0.153,,,
,-0.069,,,,,-0.059,-0.104,-0.141,,,
,-0.062,,,,,-0.051,-0.094,-0.131,,,
,-0.06,,,,,-0.043,-0.083,-0.122,,,
,-0.06,,,,,-0.035,-0.075,-0.11,,,
,-0.056,,,,,-0.027,-0.067,-0.101,,,
,-0.055,,,,,-0.019,-0.059,-0.097,,,
,-0.054,,,,,-0.011,-0.053,-0.093,,,
,-0.049,,,,,-0.003,-0.049,-0.09,,,
,-0.045,,,,,0.005,-0.045,-0.09,,,
,-0.045,,,,,0.009,-0.041,-0.086,,,
,-0.043,,,,,0.015,-0.037,-0.081,,,
,-0.038,,,,,0.025,-0.033,-0.08,,,
,-0.044,,,,,0.031,-0.029,-0.079,,,
,-0.06,,,,,0.035,-0.025,-0.075,,,
,-0.057,,,,,0.039,-0.021,-0.075,,,
,-0.055,,,,,0.04,-0.016,-0.072,,,
,-0.053,,,,,0.039,-0.015,-0.07,,,
,-0.05,,,,,0.041,-0.014,-0.069,,,
,-0.05,,,,,0.045,-0.01,-0.065,,,
,-0.046,,,,,0.045,-0.006,-0.065,,,
,-0.045,,,,,0.044,-0.005,-0.066,,,
,-0.043,,,,,0.047,-0.004,-0.063,,,
,-0.04,,,,,0.05,0.001,-0.06,,,
,-0.04,,,,,0.05,0.005,-0.06,,,
,-0.036,,,,,0.05,0.005,-0.056,,,
,-0.035,,,,,0.05,0.008,-0.055,,,
,-0.033,,,,,0.052,0.012,-0.053,,,
,-0.029,,,,,0.055,0.016,-0.049,,,
,-0.03,,,,,0.055,0.02,-0.05,,,
,-0.03,,,,,0.055,0.02,-0.05,,,
,-0.027,,,,,0.058,0.022,-0.047,,,
,-0.024,,,,,0.061,0.028,-0.043,,,
,-0.025,,,,,0.06,0.03,-0.039,,,
,-0.025,,,,,0.06,0.03,-0.035,,,
,-0.021,,,,,0.064,0.034,-0.035,,,
,-0.019,,,,,0.065,0.039,-0.033,,,
,-0.021,,,,,0.065,0.04,-0.027,,,
,-0.019,,,,,0.065,0.041,-0.025,,,
,-0.015,,,,,0.065,0.045,-0.025,,,
,-0.015,,,,,0.069,0.045,-0.021,,,
,-0.016,,,,,0.071,0.044,-0.016,,,
,-0.013,,,,,0.069,0.047,-0.015,,,
,-0.01,,,,,0.071,0.05,-0.014,,,
,-0.01,,,,,0.075,0.05,-0.01,,,
,-0.01,,,,,0.075,0.05,-0.006,,,
,-0.007,,,,,0.074,0.053,-0.002,,,
,-0.004,,,,,0.077,0.057,0.002,,,
,-0.005,,,,,0.08,0.062,0.006,,,
,-0.005,,,,,0.08,0.07,0.01,,,
,-0.001,,,,,0.092,0.079,0.014,,,
,0.004,,,,,0.099,0.083,0.021,,,
,0.005,,,,,0.102,0.089,0.028,,,
,0.006,,,,,0.106,0.096,0.031,,,
,0.01,,,,,0.11,0.1,0.035,,,
,0.014,,,,,0.11,0.108,0.043,,,
,0.015,,,,,0.113,0.113,0.048,,,
,0.016,,,,,0.115,0.117,0.052,,,
,0.021,,,,,0.116,0.121,0.056,,,
,0.025,,,,,0.12,0.125,0.06,,,
,0.029,,,,,0.12,0.133,0.063,,,
,0.033,,,,,0.12,0.139,0.077,,,
,0.038,,,,,0.119,0.141,0.089,,,
,0.039,,,,,0.122,0.147,0.09,,,
,0.04,,,,,0.135,0.155,0.095,,,
,0.06,,,,,0.14,0.162,0.103,,,
,0.07,,,,,0.14,0.178,0.111,,,
,0.07,,,,,0.14,0.187,0.118,,,
,0.07,,,,,0.141,0.184,0.121,,,
,0.07,,,,,0.145,0.185,0.125,,,
,0.069,,,,,0.145,0.197,0.137,,,
,0.075,,,,,0.145,0.206,0.146,,,
,0.087,,,,,0.146,0.214,0.154,,,
,0.097,,,,,0.151,0.221,0.161,,,
,0.1,,,,,0.155,0.225,0.165,,,
,0.108,,,,,0.151,0.228,0.177,,,
,0.113,,,,,0.149,0.238,0.19,,,
,0.119,,,,,0.151,0.252,0.199,,,
,0.135,,,,,0.149,0.261,0.207,,,
,0.15,,,,,0.145,0.265,0.22,,,
,0.144,,,,,0.145,0.277,0.237,,,
,0.16,,,,,0.145,0.284,0.247,,,
,0.173,,,,,0.145,0.286,0.254,,,
,0.169,,,,,0.144,0.293,0.262,,,
,0.17,,,,,0.14,0.31,0.265,,,
,0.173,,,,,0.14,0.319,0.267,,,
,0.186,,,,,0.14,0.323,0.285,,,
,0.205,,,,,0.14,0.327,0.3,,,
,0.216,,,,,0.139,0.331,0.299,,,
,0.215,,,,,0.135,0.335,0.3,,,
,0.214,,,,,0.135,0.343,0.312,,,
,0.224,,,,,0.136,0.348,0.322,,,
,0.233,,,,,0.133,0.352,0.328,,,
,0.236,,,,,0.13,0.355,0.33,,,
,0.24,,,,,0.13,0.355,0.33,,,
,0.245,,,,,0.13,0.355,0.339,,,
,0.244,,,,,0.131,0.355,0.338,,,
,0.249,,,,,0.128,0.355,0.335,,,
,0.255,,,,,0.125,0.355,0.334,,,
,0.25,,,,,0.125,0.355,0.33,,,
,0.246,,,,,0.125,0.355,0.33,,,
,0.242,,,,,0.125,0.355,0.331,,,
,0.238,,,,,0.123,0.355,0.328,,,
,0.234,,,,,0.12,0.355,0.325,,,
,0.23,,,,,0.12,0.355,0.325,,,
,0.226,,,,,0.12,0.344,0.321,,,
,0.225,,,,,0.117,0.33,0.319,,,
,0.223,,,,,0.115,0.321,0.321,,,
,0.229,,,,,0.115,0.312,0.318,,,
,0.245,,,,,0.115,0.3,0.305,,,
,0.23,,,,,0.115,0.287,0.292,,,
,0.212,,,,,0.112,0.28,0.284,,,
,0.197,,,,,0.109,0.267,0.275,,,
,0.182,,,,,0.11,0.252,0.262,,,
,0.17,,,,,0.11,0.24,0.25,,,
,0.154,,,,,0.11,0.224,0.243,,,
,0.141,,,,,0.107,0.211,0.228,,,
,0.129,,,,,0.104,0.197,0.213,,,
,0.118,,,,,0.105,0.182,0.202,,,
,0.11,,,,,0.105,0.17,0.19,,,
,0.098,,,,,0.101,0.158,0.178,,,
,0.089,,,,,0.1,0.147,0.163,,,
,0.079,,,,,0.1,0.132,0.147,,,
,0.068,,,,,0.1,0.117,0.131,,,
,0.06,,,,,0.1,0.105,0.115,,,
,0.052,,,,,0.096,0.089,0.103,,,
,0.047,,,,,0.095,0.076,0.088,,,
,0.043,,,,,0.095,0.064,0.073,,,
,0.039,,,,,0.095,0.053,0.062,,,
,0.035,,,,,0.095,0.045,0.05,,,
,0.031,,,,,0.091,0.037,0.038,,,
,0.027,,,,,0.086,0.026,0.029,,,
,0.023,,,,,0.085,0.016,0.021,,,
,0.019,,,,,0.084,0.008,0.014,,,
,0.015,,,,,0.08,0.0,0.01,,,
,0.011,,,,,0.08,-0.004,0.002,,,
,0.006,,,,,0.077,-0.008,-0.007,,,
,0.005,,,,,0.075,-0.012,-0.012,,,
,0.004,,,,,0.075,-0.016,-0.016,,,
,0.0,,,,,0.07,-0.02,-0.02,,,
,-0.004,,,,,0.065,-0.024,-0.024,,,
,-0.008,,,,,0.065,-0.028,-0.028,,,
,-0.013,,,,,0.063,-0.032,-0.032,,,
,-0.015,,,,,0.06,-0.036,-0.035,,,
,-0.015,,,,,0.06,-0.04,-0.035,,,
,-0.022,,,,,0.056,-0.044,-0.039,,,
,-0.033,,,,,0.054,-0.045,-0.043,,,
,-0.034,,,,,0.057,-0.046,-0.047,,,
,-0.029,,,,,0.06,-0.051,-0.051,,,
,-0.03,,,,,0.06,-0.055,-0.055,,,
