I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.593,0.65,0.056,,,,,,,,,
0.591,0.663,0.072,,,,,,,,,
0.577,0.647,0.071,,,,,,,,,
0.549,0.601,0.053,,,,,,,,,
0.514,0.534,0.019,,,,,,,,,
0.477,0.462,-0.017,,,,,,,,,
0.43,0.394,-0.036,,,,,,,,,
0.363,0.341,-0.021,,,,,,,,,
0.278,0.307,0.029,,,,,,,,,
0.194,0.284,0.089,,,,,,,,,
0.122,0.261,0.138,,,,,,,,,
0.059,0.228,0.168,,,,,,,,,
0.0,0.187,0.187,,,,,,,,,
-0.062,0.142,0.204,,,,,,,,,
-0.12,0.101,0.221,,,,,,,,,
-0.173,0.064,0.238,,,,,,,,,
-0.223,0.033,0.258,,,,,,,,,
-0.276,0.003,0.281,,,,,,,,,
-0.326,-0.027,0.299,,,,,,,,,
-0.364,-0.06,0.305,,,,,,,,,
-0.385,-0.09,0.294,,,,,,,,,
-0.39,-0.114,0.275,,,,,,,,,
-0.388,-0.133,0.255,,,,,,,,,
-0.387,-0.146,0.24,,,,,,,,,
-0.385,-0.154,0.23,,,,,,,,,
-0.382,-0.161,0.222,,,,,,,,,
-0.38,-0.164,0.215,,,,,,,,,
-0.378,-0.163,0.214,,,,,,,,,
-0.372,-0.16,0.212,,,,,,,,,
-0.36,-0.155,0.205,,,,,,,,,
-0.342,-0.152,0.19,,,,,,,,,
-0.324,-0.151,0.173,,,,,,,,,
-0.307,-0.149,0.158,,,,,,,,,
-0.292,-0.147,0.145,,,,,,,,,
-0.274,-0.144,0.129,,,,,,,,,
-0.254,-0.143,0.111,,,,,,,,,
-0.229,-0.141,0.088,,,,,,,,,
-0.201,-0.139,0.062,,,,,,,,,
-0.176,-0.136,0.039,,,,,,,,,
-0.16,-0.134,0.025,,,,,,,,,
-0.154,-0.133,0.021,,,,,,,,,
-0.155,-0.13,0.023,,,,,,,,,
-0.154,-0.128,0.025,,,,,,,,,
-0.152,-0.127,0.025,,,,,,,,,
-0.15,-0.125,0.025,,,,,,,,,
-0.151,-0.123,0.028,,,,,,,,,
-0.153,-0.12,0.032,,,,,,,,,
-0.157,-0.118,0.038,,,,,,,,,
-0.159,-0.117,0.042,,,,,,,,,
-0.16,-0.115,0.045,,,,,,,,,
-0.156,-0.112,0.043,,,,,,,,,
-0.152,-0.111,0.04,,,,,,,,,
-0.147,-0.109,0.038,,,,,,,,,
-0.144,-0.107,0.036,,,,,,,,,
-0.14,-0.104,0.035,,,,,,,,,
-0.136,-0.103,0.033,,,,,,,,,
-0.132,-0.101,0.03,,,,,,,,,
-0.128,-0.099,0.029,,,,,,,,,
-0.123,-0.096,0.026,,,,,,,,,
-0.12,-0.095,0.025,,,,,,,,,
-0.119,-0.094,0.024,,,,,,,,,
-0.12,-0.095,0.025,,,,,,,,,
-0.12,-0.095,0.024,,,,,,,,,
-0.117,-0.095,0.021,,,,,,,,,
-0.114,-0.095,0.019,,,,,,,,,
-0.111,-0.093,0.017,,,,,,,,,
-0.107,-0.09,0.016,,,,,,,,,
-0.103,-0.089,0.013,,,,,,,,,
-0.101,-0.088,0.012,,,,,,,,,
-0.099,-0.09,0.009,,,,,,,,,
-0.099,-0.091,0.007,,,,,,,,,
-0.096,-0.09,0.004,,,,,,,,,
-0.093,-0.087,0.004,,,,,,,,,
-0.089,-0.084,0.005,,,,,,,,,
-0.09,-0.085,0.005,,,,,,,,,
-0.095,-0.093,0.001,,,,,,,,,
-0.102,-0.105,-0.003,,,,,,,,,
-0.105,-0.111,-0.006,,,,,,,,,
-0.1,-0.109,-0.008,,,,,,,,,
-0.094,-0.104,-0.01,,,,,,,,,
-0.091,-0.103,-0.011,,,,,,,,,
-0.091,-0.104,-0.013,,,,,,,,,
-0.088,-0.104,-0.016,,,,,,,,,
-0.082,-0.101,-0.018,,,,,,,,,
-0.08,-0.099,-0.019,,,,,,,,,
-0.082,-0.099,-0.016,,,,,,,,,
-0.088,-0.1,-0.012,,,,,,,,,
-0.092,-0.098,-0.008,,,,,,,,,
-0.093,-0.096,-0.003,,,,,,,,,
-0.095,-0.094,0.0,,,,,,,,,
-0.097,-0.094,0.003,,,,,,,,,
-0.102,-0.094,0.008,,,,,,,,,
-0.107,-0.095,0.012,,,,,,,,,
-0.113,-0.095,0.017,,,,,,,,,
-0.114,-0.095,0.019,,,,,,,,,
-0.111,-0.092,0.019,,,,,,,,,
-0.106,-0.09,0.016,,,,,,,,,
-0.103,-0.089,0.014,,,,,,,,,
-0.101,-0.09,0.011,,,,,,,,,
-0.1,-0.089,0.01,,,,,,,,,
-0.098,-0.087,0.009,,,,,,,,,
-0.095,-0.086,0.009,,,,,,,,,
-0.094,-0.085,0.009,,,,,,,,,
-0.092,-0.084,0.007,,,,,,,,,
-0.089,-0.084,0.005,,,,,,,,,
-0.088,-0.083,0.004,,,,,,,,,
-0.086,-0.081,0.005,,,,,,,,,
-0.083,-0.079,0.004,,,,,,,,,
-0.082,-0.079,0.003,,,,,,,,,
-0.079,-0.08,0.0,,,,,,,,,
-0.077,-0.08,-0.003,,,,,,,,,
-0.075,-0.08,-0.005,,,,,,,,,
-0.074,-0.08,-0.005,,,,,,,,,
-0.076,-0.081,-0.005,,,,,,,,,
-0.075,-0.08,-0.005,,,,,,,,,
-0.07,-0.077,-0.007,,,,,,,,,
-0.068,-0.076,-0.009,,,,,,,,,
-0.074,-0.085,-0.011,,,,,,,,,
-0.088,-0.099,-0.011,,,,,,,,,
-0.1,-0.11,-0.01,,,,,,,,,
-0.102,-0.109,-0.007,,,,,,,,,
-0.098,-0.103,-0.005,,,,,,,,,
-0.091,-0.097,-0.006,,,,,,,,,
-0.084,-0.096,-0.011,,,,,,,,,
-0.075,-0.095,-0.02,,,,,,,,,
-0.066,-0.094,-0.027,,,,,,,,,
-0.057,-0.091,-0.033,,,,,,,,,
-0.053,-0.088,-0.035,,,,,,,,,
-0.05,-0.084,-0.032,,,,,,,,,
-0.05,-0.08,-0.03,,,,,,,,,
-0.048,-0.077,-0.028,,,,,,,,,
-0.046,-0.076,-0.03,,,,,,,,,
-0.043,-0.074,-0.031,,,,,,,,,
-0.041,-0.072,-0.031,,,,,,,,,
-0.04,-0.069,-0.029,,,,,,,,,
-0.04,-0.067,-0.028,,,,,,,,,
-0.039,-0.066,-0.026,,,,,,,,,
-0.039,-0.064,-0.024,,,,,,,,,
-0.037,-0.061,-0.024,,,,,,,,,
-0.035,-0.06,-0.025,,,,,,,,,
-0.034,-0.059,-0.025,,,,,,,,,
-0.035,-0.06,-0.024,,,,,,,,,
-0.034,-0.059,-0.024,,,,,,,,,
-0.031,-0.057,-0.025,,,,,,,,,
-0.029,-0.054,-0.024,,,,,,,,,
-0.03,-0.052,-0.023,,,,,,,,,
-0.03,-0.051,-0.021,,,,,,,,,
-0.029,-0.047,-0.02,,,,,,,,,
-0.026,-0.045,-0.019,,,,,,,,,
-0.029,-0.049,-0.02,,,,,,,,,
-0.041,-0.061,-0.02,,,,,,,,,
-0.055,-0.074,-0.02,,,,,,,,,
-0.062,-0.081,-0.019,,,,,,,,,
-0.063,-0.079,-0.017,,,,,,,,,
-0.059,-0.075,-0.014,,,,,,,,,
-0.056,-0.071,-0.014,,,,,,,,,
-0.055,-0.07,-0.014,,,,,,,,,
-0.054,-0.069,-0.014,,,,,,,,,
-0.055,-0.07,-0.014,,,,,,,,,
-0.054,-0.069,-0.014,,,,,,,,,
-0.052,-0.068,-0.015,,,,,,,,,
-0.05,-0.065,-0.015,,,,,,,,,
-0.05,-0.064,-0.013,,,,,,,,,
-0.052,-0.065,-0.011,,,,,,,,,
-0.055,-0.065,-0.01,,,,,,,,,
-0.055,-0.063,-0.008,,,,,,,,,
-0.055,-0.061,-0.005,,,,,,,,,
-0.053,-0.058,-0.004,,,,,,,,,
-0.053,-0.056,-0.002,,,,,,,,,
-0.055,-0.055,0.0,,,,,,,,,
-0.058,-0.054,0.003,,,,,,,,,
-0.061,-0.055,0.005,,,,,,,,,
-0.057,-0.054,0.002,,,,,,,,,
-0.048,-0.052,-0.002,,,,,,,,,
-0.039,-0.05,-0.01,,,,,,,,,
-0.033,-0.05,-0.015,,,,,,,,,
-0.031,-0.05,-0.019,,,,,,,,,
-0.029,-0.05,-0.02,,,,,,,,,
-0.026,-0.047,-0.02,,,,,,,,,
-0.024,-0.044,-0.019,,,,,,,,,
-0.022,-0.042,-0.019,,,,,,,,,
-0.021,-0.04,-0.02,,,,,,,,,
-0.019,-0.039,-0.019,,,,,,,,,
-0.019,-0.04,-0.02,,,,,,,,,
-0.019,-0.039,-0.02,,,,,,,,,
-0.017,-0.038,-0.02,,,,,,,,,
-0.015,-0.035,-0.019,,,,,,,,,
-0.014,-0.035,-0.02,,,,,,,,,
-0.015,-0.035,-0.02,,,,,,,,,
-0.015,-0.035,-0.02,,,,,,,,,
-0.013,-0.033,-0.019,,,,,,,,,
-0.01,-0.03,-0.02,,,,,,,,,
-0.008,-0.028,-0.02,,,,,,,,,
-0.005,-0.025,-0.019,,,,,,,,,
-0.004,-0.024,-0.019,,,,,,,,,
-0.004,-0.024,-0.019,,,,,,,,,
-0.005,-0.025,-0.02,,,,,,,,,
-0.004,-0.023,-0.02,,,,,,,,,
-0.001,-0.021,-0.019,,,,,,,,,
0.0,-0.019,-0.02,,,,,,,,,
0.0,-0.019,-0.02,,,,,,,,,
0.0,-0.019,-0.02,,,,,,,,,
0.0,-0.019,-0.019,,,,,,,,,
0.003,-0.016,-0.02,,,,,,,,,
0.005,-0.015,-0.02,,,,,,,,,
0.005,-0.015,-0.02,,,,,,,,,
0.004,-0.015,-0.019,,,,,,,,,
0.005,-0.013,-0.02,,,,,,,,,
0.009,-0.011,-0.02,,,,,,,,,
0.01,-0.009,-0.019,,,,,,,,,
0.007,-0.01,-0.017,,,,,,,,,
0.007,-0.01,-0.018,,,,,,,,,
0.016,-0.007,-0.024,,,,,,,,,
0.031,-0.004,-0.035,,,,,,,,,
0.039,-0.005,-0.044,,,,,,,,,
0.035,-0.014,-0.05,,,,,,,,,
0.024,-0.026,-0.05,,,,,,,,,
0.019,-0.03,-0.05,,,,,,,,,
0.022,-0.027,-0.049,,,,,,,,,
0.029,-0.019,-0.05,,,,,,,,,
0.036,-0.014,-0.05,,,,,,,,,
0.039,-0.01,-0.05,,,,,,,,,
0.039,-0.008,-0.048,,,,,,,,,
0.041,-0.006,-0.048,,,,,,,,,
0.045,-0.004,-0.05,,,,,,,,,
0.055,-0.001,-0.056,,,,,,,,,
0.065,0.002,-0.062,,,,,,,,,
0.072,0.006,-0.066,,,,,,,,,
0.075,0.011,-0.064,,,,,,,,,
0.075,0.014,-0.06,,,,,,,,,
0.074,0.017,-0.056,,,,,,,,,
0.075,0.018,-0.055,,,,,,,,,
0.075,0.02,-0.054,,,,,,,,,
0.076,0.021,-0.055,,,,,,,,,
0.08,0.025,-0.054,,,,,,,,,
0.085,0.032,-0.054,,,,,,,,,
0.089,0.038,-0.051,,,,,,,,,
0.089,0.041,-0.049,,,,,,,,,
0.084,0.038,-0.046,,,,,,,,,
0.079,0.034,-0.045,,,,,,,,,
0.077,0.032,-0.044,,,,,,,,,
0.076,0.031,-0.044,,,,,,,,,
0.073,0.028,-0.043,,,,,,,,,
0.07,0.027,-0.041,,,,,,,,,
0.07,0.029,-0.039,,,,,,,,,
0.076,0.038,-0.038,,,,,,,,,
0.082,0.047,-0.036,,,,,,,,,
0.083,0.05,-0.033,,,,,,,,,
0.078,0.045,-0.031,,,,,,,,,
0.07,0.039,-0.029,,,,,,,,,
0.064,0.036,-0.028,,,,,,,,,
0.061,0.036,-0.025,,,,,,,,,
0.057,0.034,-0.023,,,,,,,,,
0.054,0.032,-0.021,,,,,,,,,
0.049,0.029,-0.02,,,,,,,,,
0.045,0.028,-0.018,,,,,,,,,
0.042,0.026,-0.016,,,,,,,,,
0.038,0.024,-0.015,,,,,,,,,
0.036,0.021,-0.014,,,,,,,,,
0.034,0.019,-0.014,,,,,,,,,
0.033,0.018,-0.015,,,,,,,,,
0.03,0.016,-0.015,,,,,,,,,
0.027,0.012,-0.015,,,,,,,,,
0.024,0.009,-0.015,,,,,,,,,
0.02,0.005,-0.014,,,,,,,,,
0.017,0.001,-0.015,,,,,,,,,
0.015,0.0,-0.015,,,,,,,,,
0.013,-0.001,-0.014,,,,,,,,,
0.012,-0.002,-0.014,,,,,,,,,
0.009,-0.005,-0.015,,,,,,,,,
0.007,-0.007,-0.015,,,,,,,,,
0.006,-0.009,-0.014,,,,,,,,,
0.004,-0.01,-0.014,,,,,,,,,
0.001,-0.013,-0.014,,,,,,,,,
0.0,-0.015,-0.015,,,,,,,,,
-0.003,-0.018,-0.015,,,,,,,,,
-0.004,-0.019,-0.014,,,,,,,,,
-0.005,-0.02,-0.015,,,,,,,,,
-0.003,-0.018,-0.015,,,,,,,,,
0.0,-0.014,-0.014,,,,,,,,,
0.002,-0.012,-0.014,,,,,,,,,
0.001,-0.013,-0.015,,,,,,,,,
-0.003,-0.018,-0.015,,,,,,,,,
-0.012,-0.027,-0.014,,,,,,,,,
-0.019,-0.034,-0.014,,,,,,,,,
-0.024,-0.039,-0.014,,,,,,,,,
-0.025,-0.04,-0.015,,,,,,,,,
-0.025,-0.039,-0.015,,,,,,,,,
-0.024,-0.039,-0.014,,,,,,,,,
-0.025,-0.039,-0.015,,,,,,,,,
-0.028,-0.043,-0.015,,,,,,,,,
-0.032,-0.048,-0.015,,,,,,,,,
-0.035,-0.05,-0.014,,,,,,,,,
-0.035,-0.05,-0.015,,,,,,,,,
-0.035,-0.05,-0.015,,,,,,,,,
-0.034,-0.049,-0.015,,,,,,,,,
-0.034,-0.049,-0.014,,,,,,,,,
-0.034,-0.05,-0.014,,,,,,,,,
-0.035,-0.05,-0.015,,,,,,,,,
-0.034,-0.049,-0.014,,,,,,,,,
-0.033,-0.048,-0.014,,,,,,,,,
-0.033,-0.048,-0.014,,,,,,,,,
-0.038,-0.053,-0.015,,,,,,,,,
-0.044,-0.059,-0.015,,,,,,,,,
-0.05,-0.065,-0.014,,,,,,,,,
-0.049,-0.064,-0.014,,,,,,,,,
-0.046,-0.061,-0.015,,,,,,,,,
-0.043,-0.058,-0.014,,,,,,,,,
-0.043,-0.058,-0.014,,,,,,,,,
-0.045,-0.059,-0.014,,,,,,,,,
-0.045,-0.06,-0.015,,,,,,,,,
-0.045,-0.06,-0.014,,,,,,,,,
-0.044,-0.059,-0.014,,,,,,,,,
-0.04,-0.056,-0.014,,,,,,,,,
-0.039,-0.054,-0.014,,,,,,,,,
-0.041,-0.054,-0.013,,,,,,,,,
-0.041,-0.055,-0.014,,,,,,,,,
-0.037,-0.054,-0.016,,,,,,,,,
-0.029,-0.051,-0.021,,,,,,,,,
-0.029,-0.054,-0.024,,,,,,,,,
-0.041,-0.065,-0.024,,,,,,,,,
-0.056,-0.076,-0.02,,,,,,,,,
-0.059,-0.079,-0.018,,,,,,,,,
-0.054,-0.074,-0.019,,,,,,,,,
-0.05,-0.07,-0.019,,,,,,,,,
-0.056,-0.076,-0.02,,,,,,,,,
-0.066,-0.085,-0.019,,,,,,,,,
-0.071,-0.091,-0.019,,,,,,,,,
-0.068,-0.088,-0.02,,,,,,,,,
-0.065,-0.085,-0.019,,,,,,,,,
-0.064,-0.084,-0.02,,,,,,,,,
-0.065,-0.085,-0.019,,,,,,,,,
-0.064,-0.084,-0.019,,,,,,,,,
-0.063,-0.082,-0.019,,,,,,,,,
-0.06,-0.079,-0.019,,,,,,,,,
-0.057,-0.079,-0.021,,,,,,,,,
-0.055,-0.079,-0.024,,,,,,,,,
-0.055,-0.079,-0.024,,,,,,,,,
-0.055,-0.08,-0.024,,,,,,,,,
-0.055,-0.08,-0.024,,,,,,,,,
-0.051,-0.078,-0.026,,,,,,,,,
-0.047,-0.076,-0.029,,,,,,,,,
-0.043,-0.074,-0.031,,,,,,,,,
-0.041,-0.074,-0.032,,,,,,,,,
-0.04,-0.075,-0.034,,,,,,,,,
-0.04,-0.076,-0.035,,,,,,,,,
-0.04,-0.075,-0.035,,,,,,,,,
-0.04,-0.074,-0.034,,,,,,,,,
-0.039,-0.071,-0.031,,,,,,,,,
-0.04,-0.07,-0.03,,,,,,,,,
-0.041,-0.069,-0.027,,,,,,,,,
-0.044,-0.069,-0.026,,,,,,,,,
-0.045,-0.07,-0.025,,,,,,,,,
-0.045,-0.07,-0.025,,,,,,,,,
-0.044,-0.07,-0.024,,,,,,,,,
-0.045,-0.068,-0.023,,,,,,,,,
-0.045,-0.065,-0.02,,,,,,,,,
-0.045,-0.064,-0.02,,,,,,,,,
-0.044,-0.063,-0.02,,,,,,,,,
-0.044,-0.065,-0.02,,,,,,,,,
-0.047,-0.066,-0.018,,,,,,,,,
-0.05,-0.065,-0.016,,,,,,,,,
-0.049,-0.063,-0.013,,,,,,,,,
-0.049,-0.06,-0.011,,,,,,,,,
-0.05,-0.06,-0.009,,,,,,,,,
-0.056,-0.066,-0.009,,,,,,,,,
-0.062,-0.073,-0.01,,,,,,,,,
-0.066,-0.076,-0.009,,,,,,,,,
-0.066,-0.073,-0.006,,,,,,,,,
-0.065,-0.07,-0.004,,,,,,,,,
-0.063,-0.068,-0.004,,,,,,,,,
-0.064,-0.07,-0.005,,,,,,,,,
-0.065,-0.07,-0.004,,,,,,,,,
-0.068,-0.07,-0.001,,,,,,,,,
-0.07,-0.069,0.0,,,,,,,,,
-0.071,-0.069,0.001,,,,,,,,,
-0.073,-0.07,0.003,,,,,,,,,
-0.076,-0.069,0.005,,,,,,,,,
-0.078,-0.07,0.008,,,,,,,,,
-0.08,-0.069,0.009,,,,,,,,,
-0.079,-0.068,0.01,,,,,,,,,
-0.079,-0.066,0.013,,,,,,,,,
-0.083,-0.064,0.018,,,,,,,,,
-0.09,-0.065,0.024,,,,,,,,,
-0.094,-0.065,0.029,,,,,,,,,
-0.093,-0.065,0.029,,,,,,,,,
-0.091,-0.064,0.025,,,,,,,,,
-0.09,-0.065,0.024,,,,,,,,,
-0.09,-0.065,0.024,,,,,,,,,
-0.089,-0.065,0.025,,,,,,,,,
-0.086,-0.062,0.023,,,,,,,,,
-0.084,-0.063,0.02,,,,,,,,,
-0.088,-0.068,0.019,,,,,,,,,
-0.098,-0.078,0.019,,,,,,,,,
-0.104,-0.084,0.019,,,,,,,,,
-0.104,-0.084,0.017,,,,,,,,,
-0.098,-0.081,0.015,,,,,,,,,
-0.094,-0.079,0.013,,,,,,,,,
-0.093,-0.078,0.014,,,,,,,,,
-0.095,-0.08,0.014,,,,,,,,,
-0.096,-0.08,0.016,,,,,,,,,
-0.096,-0.08,0.015,,,,,,,,,
-0.094,-0.079,0.014,,,,,,,,,
-0.092,-0.08,0.012,,,,,,,,,
-0.09,-0.08,0.01,,,,,,,,,
-0.09,-0.08,0.009,,,,,,,,,
-0.09,-0.079,0.01,,,,,,,,,
-0.089,-0.079,0.008,,,,,,,,,
-0.086,-0.08,0.006,,,,,,,,,
-0.085,-0.079,0.004,,,,,,,,,
-0.085,-0.08,0.004,,,,,,,,,
-0.086,-0.08,0.005,,,,,,,,,
-0.083,-0.079,0.004,,,,,,,,,
-0.079,-0.077,0.001,,,,,,,,,
-0.075,-0.074,0.0,,,,,,,,,
-0.074,-0.074,-0.001,,,,,,,,,
-0.074,-0.074,0.0,,,,,,,,,
-0.075,-0.074,0.0,,,,,,,,,
-0.075,-0.075,0.0,,,,,,,,,
-0.075,-0.075,0.0,,,,,,,,,
-0.073,-0.075,-0.001,,,,,,,,,
-0.071,-0.074,-0.003,,,,,,,,,
-0.068,-0.074,-0.006,,,,,,,,,
-0.067,-0.075,-0.007,,,,,,,,,
-0.065,-0.075,-0.01,,,,,,,,,
-0.063,-0.075,-0.011,,,,,,,,,
-0.06,-0.074,-0.013,,,,,,,,,
-0.059,-0.075,-0.015,,,,,,,,,
-0.056,-0.075,-0.018,,,,,,,,,
-0.055,-0.074,-0.019,,,,,,,,,
-0.054,-0.073,-0.018,,,,,,,,,
-0.055,-0.07,-0.016,,,,,,,,,
-0.055,-0.069,-0.013,,,,,,,,,
-0.054,-0.069,-0.013,,,,,,,,,
-0.054,-0.07,-0.014,,,,,,,,,
-0.054,-0.07,-0.014,,,,,,,,,
-0.055,-0.069,-0.014,,,,,,,,,
-0.055,-0.069,-0.015,,,,,,,,,
-0.054,-0.07,-0.015,,,,,,,,,
-0.055,-0.069,-0.014,,,,,,,,,
-0.055,-0.069,-0.014,,,,,,,,,
-0.055,-0.069,-0.015,,,,,,,,,
-0.054,-0.07,-0.015,,,,,,,,,
-0.054,-0.069,-0.014,,,,,,,,,
-0.055,-0.07,-0.014,,,,,,,,,
-0.054,-0.069,-0.014,,,,,,,,,
-0.054,-0.069,-0.015,,,,,,,,,
-0.054,-0.069,-0.015,,,,,,,,,
-0.055,-0.07,-0.014,,,,,,,,,
-0.054,-0.069,-0.014,,,,,,,,,
-0.052,-0.068,-0.015,,,,,,,,,
-0.05,-0.066,-0.015,,,,,,,,,
-0.049,-0.064,-0.014,,,,,,,,,
-0.048,-0.063,-0.015,,,,,,,,,
-0.049,-0.064,-0.015,,,,,,,,,
-0.051,-0.064,-0.013,,,,,,,,,
-0.052,-0.064,-0.013,,,,,,,,,
-0.046,-0.063,-0.017,,,,,,,,,
-0.038,-0.063,-0.025,,,,,,,,,
-0.035,-0.064,-0.029,,,,,,,,,
-0.04,-0.07,-0.029,,,,,,,,,
-0.051,-0.076,-0.025,,,,,,,,,
-0.058,-0.081,-0.024,,,,,,,,,
-0.06,-0.083,-0.024,,,,,,,,,
-0.06,-0.084,-0.024,,,,,,,,,
-0.062,-0.085,-0.022,,,,,,,,,
-0.064,-0.085,-0.02,,,,,,,,,
-0.065,-0.085,-0.019,,,,,,,,,
-0.064,-0.084,-0.02,,,,,,,,,
-0.065,-0.085,-0.019,,,,,,,,,
-0.066,-0.085,-0.018,,,,,,,,,
-0.069,-0.084,-0.015,,,,,,,,,
-0.069,-0.084,-0.014,,,,,,,,,
-0.07,-0.085,-0.015,,,,,,,,,
-0.07,-0.085,-0.015,,,,,,,,,
-0.07,-0.085,-0.014,,,,,,,,,
-0.067,-0.084,-0.017,,,,,,,,,
-0.061,-0.085,-0.023,,,,,,,,,
-0.051,-0.085,-0.033,,,,,,,,,
-0.045,-0.084,-0.039,,,,,,,,,
-0.044,-0.084,-0.04,,,,,,,,,
-0.048,-0.085,-0.037,,,,,,,,,
-0.05,-0.085,-0.034,,,,,,,,,
-0.051,-0.085,-0.033,,,,,,,,,
-0.05,-0.084,-0.034,,,,,,,,,
-0.049,-0.085,-0.035,,,,,,,,,
-0.049,-0.084,-0.034,,,,,,,,,
-0.049,-0.084,-0.034,,,,,,,,,
-0.047,-0.082,-0.035,,,,,,,,,
-0.044,-0.079,-0.035,,,,,,,,,
-0.042,-0.077,-0.034,,,,,,,,,
-0.043,-0.078,-0.034,,,,,,,,,
-0.047,-0.082,-0.035,,,,,,,,,
-0.055,-0.09,-0.035,,,,,,,,,
-0.06,-0.095,-0.034,,,,,,,,,
-0.059,-0.094,-0.034,,,,,,,,,
-0.056,-0.091,-0.035,,,,,,,,,
-0.052,-0.087,-0.035,,,,,,,,,
-0.05,-0.085,-0.034,,,,,,,,,
-0.05,-0.085,-0.034,,,,,,,,,
-0.049,-0.084,-0.035,,,,,,,,,
-0.049,-0.085,-0.035,,,,,,,,,
-0.049,-0.084,-0.034,,,,,,,,,
-0.047,-0.081,-0.035,,,,,,,,,
-0.045,-0.08,-0.035,,,,,,,,,
-0.044,-0.079,-0.034,,,,,,,,,
-0.045,-0.08,-0.035,,,,,,,,,
-0.044,-0.08,-0.035,,,,,,,,,
-0.041,-0.077,-0.035,,,,,,,,,
-0.04,-0.075,-0.035,,,,,,,,,
-0.038,-0.072,-0.034,,,,,,,,,
-0.035,-0.07,-0.035,,,,,,,,,
-0.034,-0.069,-0.035,,,,,,,,,
-0.033,-0.07,-0.036,,,,,,,,,
-0.035,-0.07,-0.034,,,,,,,,,
-0.038,-0.068,-0.03,,,,,,,,,
-0.041,-0.065,-0.023,,,,,,,,,
-0.046,-0.065,-0.017,,,,,,,,,
-0.051,-0.065,-0.012,,,,,,,,,
-0.054,-0.065,-0.01,,,,,,,,,
-0.056,-0.061,-0.006,,,,,,,,,
-0.055,-0.057,-0.002,,,,,,,,,
-0.054,-0.052,0.001,,,,,,,,,
-0.052,-0.048,0.004,,,,,,,,,
-0.054,-0.044,0.01,,,,,,,,,
-0.06,-0.041,0.018,,,,,,,,,
-0.067,-0.037,0.029,,,,,,,,,
-0.072,-0.032,0.039,,,,,,,,,
-0.072,-0.028,0.044,,,,,,,,,
-0.07,-0.024,0.045,,,,,,,,,
-0.064,-0.021,0.043,,,,,,,,,
-0.057,-0.017,0.041,,,,,,,,,
-0.053,-0.013,0.039,,,,,,,,,
-0.051,-0.01,0.039,,,,,,,,,
-0.05,-0.01,0.039,,,,,,,,,
-0.049,-0.009,0.04,,,,,,,,,
-0.051,-0.011,0.04,,,,,,,,,
-0.059,-0.018,0.04,,,,,,,,,
-0.069,-0.029,0.039,,,,,,,,,
-0.075,-0.035,0.04,,,,,,,,,
-0.072,-0.032,0.04,,,,,,,,,
-0.063,-0.023,0.04,,,,,,,,,
-0.056,-0.017,0.038,,,,,,,,,
-0.051,-0.013,0.037,,,,,,,,,
-0.05,-0.01,0.04,,,,,,,,,
-0.049,-0.003,0.046,,,,,,,,,
-0.049,0.002,0.052,,,,,,,,,
-0.049,0.007,0.056,,,,,,,,,
-0.045,0.01,0.056,,,,,,,,,
-0.04,0.015,0.055,,,,,,,,,
-0.032,0.021,0.054,,,,,,,,,
-0.026,0.028,0.055,,,,,,,,,
-0.024,0.03,0.055,,,,,,,,,
-0.022,0.033,0.055,,,,,,,,,
-0.014,0.04,0.054,,,,,,,,,
0.0,0.055,0.054,,,,,,,,,
0.014,0.069,0.055,,,,,,,,,
0.022,0.076,0.054,,,,,,,,,
0.022,0.074,0.052,,,,,,,,,
0.014,0.07,0.054,,,,,,,,,
0.007,0.068,0.06,,,,,,,,,
0.004,0.069,0.064,,,,,,,,,
0.007,0.07,0.063,,,,,,,,,
0.01,0.07,0.06,,,,,,,,,
0.009,0.069,0.061,,,,,,,,,
0.0,0.07,0.07,,,,,,,,,
-0.011,0.07,0.08,,,,,,,,,
-0.014,0.07,0.085,,,,,,,,,
-0.009,0.07,0.079,,,,,,,,,
0.0,0.07,0.07,,,,,,,,,
0.006,0.069,0.063,,,,,,,,,
0.009,0.07,0.061,,,,,,,,,
0.011,0.07,0.058,,,,,,,,,
0.015,0.07,0.054,,,,,,,,,
0.02,0.069,0.049,,,,,,,,,
0.024,0.07,0.046,,,,,,,,,
0.028,0.07,0.042,,,,,,,,,
0.032,0.07,0.038,,,,,,,,,
0.035,0.069,0.033,,,,,,,,,
0.04,0.07,0.03,,,,,,,,,
0.045,0.072,0.026,,,,,,,,,
0.05,0.072,0.022,,,,,,,,,
0.048,0.065,0.017,,,,,,,,,
0.04,0.053,0.014,,,,,,,,,
0.029,0.039,0.01,,,,,,,,,
0.021,0.026,0.005,,,,,,,,,
0.013,0.014,0.001,,,,,,,,,
0.006,0.006,0.0,,,,,,,,,
0.002,0.0,-0.002,,,,,,,,,
0.0,-0.004,-0.004,,,,,,,,,
-0.002,-0.01,-0.008,,,,,,,,,
-0.005,-0.016,-0.013,,,,,,,,,
-0.005,-0.022,-0.017,,,,,,,,,
-0.003,-0.026,-0.021,,,,,,,,,
-0.005,-0.03,-0.024,,,,,,,,,
-0.01,-0.034,-0.025,,,,,,,,,
-0.014,-0.041,-0.026,,,,,,,,,
-0.013,-0.048,-0.035,,,,,,,,,
-0.005,-0.054,-0.049,,,,,,,,,
0.0,-0.059,-0.059,,,,,,,,,
