I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.009,0.011,0.001,,,,,,,,,
-0.02,0.006,0.026,,,,,,,,,
-0.052,0.001,0.054,,,,,,,,,
-0.076,0.001,0.077,,,,,,,,,
-0.091,-0.003,0.088,,,,,,,,,
-0.102,-0.016,0.086,,,,,,,,,
-0.102,-0.021,0.081,,,,,,,,,
-0.087,-0.002,0.083,,,,,,,,,
-0.067,0.029,0.097,,,,,,,,,
-0.065,0.045,0.109,,,,,,,,,
-0.078,0.029,0.108,,,,,,,,,
-0.081,0.011,0.092,,,,,,,,,
-0.055,0.02,0.076,,,,,,,,,
-0.009,0.056,0.065,,,,,,,,,
0.021,0.082,0.061,,,,,,,,,
0.018,0.077,0.059,,,,,,,,,
-0.013,0.048,0.062,,,,,,,,,
-0.052,0.014,0.065,,,,,,,,,
-0.079,-0.011,0.067,,,,,,,,,
-0.09,-0.024,0.064,,,,,,,,,
-0.09,-0.027,0.062,,,,,,,,,
-0.091,-0.028,0.063,,,,,,,,,
-0.101,-0.035,0.066,,,,,,,,,
-0.117,-0.049,0.067,,,,,,,,,
-0.128,-0.06,0.069,,,,,,,,,
-0.132,-0.062,0.071,,,,,,,,,
-0.128,-0.057,0.071,,,,,,,,,
-0.122,-0.052,0.069,,,,,,,,,
-0.12,-0.051,0.068,,,,,,,,,
-0.119,-0.049,0.07,,,,,,,,,
-0.12,-0.047,0.072,,,,,,,,,
-0.119,-0.046,0.073,,,,,,,,,
-0.119,-0.045,0.074,,,,,,,,,
-0.12,-0.045,0.074,,,,,,,,,
-0.12,-0.044,0.075,,,,,,,,,
-0.119,-0.043,0.075,,,,,,,,,
-0.116,-0.041,0.074,,,,,,,,,
-0.114,-0.039,0.075,,,,,,,,,
-0.111,-0.036,0.075,,,,,,,,,
-0.11,-0.035,0.075,,,,,,,,,
-0.109,-0.033,0.076,,,,,,,,,
-0.11,-0.03,0.079,,,,,,,,,
-0.109,-0.028,0.081,,,,,,,,,
-0.108,-0.026,0.081,,,,,,,,,
-0.104,-0.025,0.079,,,,,,,,,
-0.101,-0.022,0.078,,,,,,,,,
-0.097,-0.02,0.076,,,,,,,,,
-0.093,-0.019,0.075,,,,,,,,,
-0.091,-0.017,0.074,,,,,,,,,
-0.089,-0.015,0.075,,,,,,,,,
-0.087,-0.011,0.075,,,,,,,,,
-0.08,-0.004,0.075,,,,,,,,,
-0.068,0.005,0.073,,,,,,,,,
-0.058,0.013,0.072,,,,,,,,,
-0.056,0.014,0.07,,,,,,,,,
-0.066,0.002,0.07,,,,,,,,,
-0.087,-0.017,0.069,,,,,,,,,
-0.111,-0.042,0.07,,,,,,,,,
-0.131,-0.061,0.07,,,,,,,,,
-0.14,-0.07,0.07,,,,,,,,,
-0.135,-0.064,0.069,,,,,,,,,
-0.12,-0.048,0.07,,,,,,,,,
-0.099,-0.029,0.069,,,,,,,,,
-0.082,-0.015,0.067,,,,,,,,,
-0.076,-0.011,0.064,,,,,,,,,
-0.084,-0.019,0.064,,,,,,,,,
-0.098,-0.033,0.064,,,,,,,,,
-0.106,-0.041,0.065,,,,,,,,,
-0.104,-0.038,0.065,,,,,,,,,
-0.095,-0.029,0.064,,,,,,,,,
-0.086,-0.023,0.063,,,,,,,,,
-0.081,-0.021,0.061,,,,,,,,,
-0.078,-0.019,0.059,,,,,,,,,
-0.073,-0.013,0.059,,,,,,,,,
-0.069,-0.008,0.06,,,,,,,,,
-0.066,-0.006,0.06,,,,,,,,,
-0.062,-0.003,0.059,,,,,,,,,
-0.058,0.002,0.06,,,,,,,,,
-0.054,0.006,0.06,,,,,,,,,
-0.05,0.01,0.06,,,,,,,,,
-0.045,0.012,0.057,,,,,,,,,
-0.04,0.015,0.055,,,,,,,,,
-0.04,0.014,0.054,,,,,,,,,
-0.044,0.01,0.054,,,,,,,,,
-0.05,0.004,0.054,,,,,,,,,
-0.054,0.001,0.056,,,,,,,,,
-0.058,-0.001,0.056,,,,,,,,,
-0.061,-0.006,0.054,,,,,,,,,
-0.064,-0.012,0.051,,,,,,,,,
-0.064,-0.015,0.05,,,,,,,,,
-0.063,-0.014,0.05,,,,,,,,,
-0.066,-0.016,0.05,,,,,,,,,
-0.075,-0.026,0.049,,,,,,,,,
-0.085,-0.036,0.049,,,,,,,,,
-0.089,-0.038,0.05,,,,,,,,,
-0.08,-0.027,0.053,,,,,,,,,
-0.064,-0.007,0.057,,,,,,,,,
-0.045,0.016,0.062,,,,,,,,,
-0.031,0.035,0.067,,,,,,,,,
-0.024,0.045,0.07,,,,,,,,,
-0.024,0.045,0.07,,,,,,,,,
-0.027,0.042,0.07,,,,,,,,,
-0.031,0.038,0.07,,,,,,,,,
-0.034,0.036,0.07,,,,,,,,,
-0.035,0.034,0.069,,,,,,,,,
-0.037,0.033,0.07,,,,,,,,,
-0.038,0.031,0.07,,,,,,,,,
-0.041,0.029,0.07,,,,,,,,,
-0.043,0.026,0.069,,,,,,,,,
-0.045,0.025,0.07,,,,,,,,,
-0.045,0.025,0.07,,,,,,,,,
-0.045,0.024,0.069,,,,,,,,,
-0.046,0.023,0.069,,,,,,,,,
-0.048,0.022,0.07,,,,,,,,,
-0.05,0.019,0.07,,,,,,,,,
-0.052,0.017,0.069,,,,,,,,,
-0.054,0.015,0.07,,,,,,,,,
-0.056,0.013,0.07,,,,,,,,,
-0.057,0.012,0.069,,,,,,,,,
-0.06,0.01,0.07,,,,,,,,,
-0.063,0.008,0.072,,,,,,,,,
-0.066,0.006,0.072,,,,,,,,,
-0.062,0.003,0.066,,,,,,,,,
-0.059,0.002,0.062,,,,,,,,,
-0.065,0.005,0.071,,,,,,,,,
-0.085,0.012,0.098,,,,,,,,,
-0.102,0.022,0.126,,,,,,,,,
-0.099,0.036,0.135,,,,,,,,,
-0.072,0.046,0.118,,,,,,,,,
-0.04,0.05,0.09,,,,,,,,,
-0.022,0.041,0.064,,,,,,,,,
-0.021,0.027,0.049,,,,,,,,,
-0.03,0.013,0.044,,,,,,,,,
-0.04,0.005,0.045,,,,,,,,,
-0.048,-0.004,0.044,,,,,,,,,
-0.057,-0.017,0.039,,,,,,,,,
-0.068,-0.028,0.04,,,,,,,,,
-0.086,-0.031,0.056,,,,,,,,,
-0.109,-0.026,0.083,,,,,,,,,
-0.124,-0.019,0.105,,,,,,,,,
-0.117,-0.014,0.102,,,,,,,,,
-0.089,-0.011,0.078,,,,,,,,,
-0.058,-0.009,0.049,,,,,,,,,
-0.04,-0.007,0.032,,,,,,,,,
-0.033,0.0,0.032,,,,,,,,,
-0.035,0.013,0.049,,,,,,,,,
-0.051,0.018,0.07,,,,,,,,,
-0.087,-0.007,0.08,,,,,,,,,
-0.121,-0.053,0.068,,,,,,,,,
-0.125,-0.085,0.04,,,,,,,,,
-0.09,-0.077,0.013,,,,,,,,,
-0.044,-0.043,0.001,,,,,,,,,
-0.014,-0.009,0.005,,,,,,,,,
-0.008,0.011,0.021,,,,,,,,,
-0.014,0.029,0.043,,,,,,,,,
-0.019,0.049,0.068,,,,,,,,,
-0.022,0.063,0.085,,,,,,,,,
-0.029,0.063,0.092,,,,,,,,,
-0.04,0.048,0.089,,,,,,,,,
-0.055,0.029,0.085,,,,,,,,,
-0.07,0.013,0.084,,,,,,,,,
-0.083,0.0,0.085,,,,,,,,,
-0.094,-0.009,0.084,,,,,,,,,
-0.101,-0.018,0.082,,,,,,,,,
-0.105,-0.024,0.08,,,,,,,,,
-0.109,-0.028,0.08,,,,,,,,,
-0.117,-0.037,0.08,,,,,,,,,
-0.135,-0.055,0.079,,,,,,,,,
-0.156,-0.079,0.076,,,,,,,,,
-0.165,-0.09,0.075,,,,,,,,,
-0.148,-0.073,0.074,,,,,,,,,
-0.111,-0.035,0.075,,,,,,,,,
-0.068,0.005,0.074,,,,,,,,,
-0.034,0.037,0.072,,,,,,,,,
-0.017,0.052,0.07,,,,,,,,,
-0.016,0.053,0.07,,,,,,,,,
-0.026,0.042,0.07,,,,,,,,,
-0.039,0.03,0.069,,,,,,,,,
-0.044,0.022,0.066,,,,,,,,,
-0.044,0.02,0.064,,,,,,,,,
-0.048,0.015,0.064,,,,,,,,,
-0.056,0.008,0.064,,,,,,,,,
-0.063,0.0,0.064,,,,,,,,,
-0.066,-0.003,0.061,,,,,,,,,
-0.069,-0.008,0.06,,,,,,,,,
-0.074,-0.014,0.06,,,,,,,,,
-0.079,-0.019,0.059,,,,,,,,,
-0.079,-0.021,0.058,,,,,,,,,
-0.078,-0.021,0.056,,,,,,,,,
-0.079,-0.025,0.054,,,,,,,,,
-0.083,-0.029,0.054,,,,,,,,,
-0.087,-0.033,0.055,,,,,,,,,
-0.091,-0.036,0.055,,,,,,,,,
-0.096,-0.039,0.056,,,,,,,,,
-0.095,-0.04,0.054,,,,,,,,,
-0.088,-0.035,0.052,,,,,,,,,
-0.078,-0.027,0.05,,,,,,,,,
-0.071,-0.022,0.049,,,,,,,,,
-0.068,-0.018,0.05,,,,,,,,,
-0.065,-0.015,0.049,,,,,,,,,
-0.059,-0.011,0.048,,,,,,,,,
-0.054,-0.008,0.045,,,,,,,,,
-0.046,-0.002,0.044,,,,,,,,,
-0.04,0.003,0.044,,,,,,,,,
-0.039,0.005,0.045,,,,,,,,,
-0.049,-0.002,0.045,,,,,,,,,
-0.061,-0.014,0.045,,,,,,,,,
-0.068,-0.025,0.042,,,,,,,,,
-0.068,-0.033,0.034,,,,,,,,,
-0.069,-0.045,0.025,,,,,,,,,
-0.074,-0.058,0.015,,,,,,,,,
-0.077,-0.066,0.01,,,,,,,,,
-0.07,-0.058,0.011,,,,,,,,,
-0.053,-0.036,0.017,,,,,,,,,
-0.03,-0.004,0.025,,,,,,,,,
-0.003,0.026,0.03,,,,,,,,,
0.015,0.048,0.033,,,,,,,,,
0.02,0.057,0.038,,,,,,,,,
0.009,0.053,0.043,,,,,,,,,
-0.004,0.044,0.05,,,,,,,,,
-0.014,0.04,0.054,,,,,,,,,
-0.018,0.039,0.058,,,,,,,,,
-0.023,0.039,0.062,,,,,,,,,
-0.031,0.037,0.067,,,,,,,,,
-0.041,0.035,0.075,,,,,,,,,
-0.047,0.035,0.081,,,,,,,,,
-0.051,0.033,0.085,,,,,,,,,
-0.058,0.024,0.082,,,,,,,,,
-0.065,0.007,0.072,,,,,,,,,
-0.07,-0.009,0.06,,,,,,,,,
-0.073,-0.023,0.049,,,,,,,,,
-0.08,-0.036,0.042,,,,,,,,,
-0.093,-0.055,0.037,,,,,,,,,
-0.108,-0.076,0.033,,,,,,,,,
-0.118,-0.089,0.029,,,,,,,,,
-0.116,-0.089,0.027,,,,,,,,,
-0.106,-0.08,0.026,,,,,,,,,
-0.094,-0.07,0.024,,,,,,,,,
-0.085,-0.065,0.02,,,,,,,,,
-0.079,-0.059,0.019,,,,,,,,,
-0.074,-0.054,0.02,,,,,,,,,
-0.065,-0.047,0.018,,,,,,,,,
-0.051,-0.042,0.009,,,,,,,,,
-0.036,-0.036,0.0,,,,,,,,,
-0.025,-0.029,-0.003,,,,,,,,,
-0.026,-0.021,0.003,,,,,,,,,
-0.034,-0.014,0.019,,,,,,,,,
-0.045,-0.005,0.039,,,,,,,,,
-0.053,0.002,0.055,,,,,,,,,
-0.055,0.01,0.064,,,,,,,,,
-0.046,0.019,0.066,,,,,,,,,
-0.027,0.032,0.06,,,,,,,,,
-0.001,0.048,0.049,,,,,,,,,
0.019,0.061,0.042,,,,,,,,,
0.023,0.069,0.045,,,,,,,,,
0.006,0.068,0.062,,,,,,,,,
-0.021,0.06,0.081,,,,,,,,,
-0.041,0.051,0.093,,,,,,,,,
-0.045,0.046,0.091,,,,,,,,,
-0.039,0.044,0.085,,,,,,,,,
-0.036,0.043,0.08,,,,,,,,,
-0.039,0.04,0.079,,,,,,,,,
-0.042,0.038,0.08,,,,,,,,,
-0.043,0.037,0.08,,,,,,,,,
-0.043,0.035,0.078,,,,,,,,,
-0.045,0.032,0.077,,,,,,,,,
-0.046,0.03,0.076,,,,,,,,,
-0.045,0.029,0.074,,,,,,,,,
-0.044,0.027,0.071,,,,,,,,,
-0.045,0.024,0.07,,,,,,,,,
-0.046,0.022,0.068,,,,,,,,,
-0.047,0.021,0.068,,,,,,,,,
-0.052,0.018,0.071,,,,,,,,,
-0.061,0.015,0.077,,,,,,,,,
-0.065,0.02,0.085,,,,,,,,,
-0.062,0.034,0.096,,,,,,,,,
-0.055,0.049,0.106,,,,,,,,,
-0.055,0.057,0.113,,,,,,,,,
-0.06,0.055,0.115,,,,,,,,,
-0.065,0.05,0.115,,,,,,,,,
-0.067,0.046,0.114,,,,,,,,,
-0.069,0.044,0.115,,,,,,,,,
-0.071,0.044,0.115,,,,,,,,,
-0.073,0.042,0.115,,,,,,,,,
-0.074,0.04,0.114,,,,,,,,,
-0.077,0.035,0.114,,,,,,,,,
-0.08,0.033,0.114,,,,,,,,,
-0.08,0.037,0.116,,,,,,,,,
-0.075,0.045,0.119,,,,,,,,,
-0.069,0.055,0.125,,,,,,,,,
-0.059,0.067,0.128,,,,,,,,,
-0.041,0.087,0.129,,,,,,,,,
-0.014,0.115,0.13,,,,,,,,,
0.011,0.144,0.133,,,,,,,,,
0.027,0.162,0.135,,,,,,,,,
0.033,0.168,0.134,,,,,,,,,
0.027,0.161,0.133,,,,,,,,,
0.016,0.152,0.135,,,,,,,,,
0.008,0.146,0.137,,,,,,,,,
0.009,0.145,0.135,,,,,,,,,
0.012,0.143,0.129,,,,,,,,,
0.006,0.137,0.131,,,,,,,,,
-0.012,0.131,0.144,,,,,,,,,
-0.033,0.129,0.164,,,,,,,,,
-0.046,0.126,0.173,,,,,,,,,
-0.044,0.12,0.164,,,,,,,,,
-0.026,0.114,0.14,,,,,,,,,
0.003,0.115,0.112,,,,,,,,,
0.03,0.119,0.088,,,,,,,,,
0.035,0.11,0.075,,,,,,,,,
0.018,0.089,0.07,,,,,,,,,
0.009,0.08,0.069,,,,,,,,,
0.032,0.101,0.068,,,,,,,,,
0.076,0.143,0.067,,,,,,,,,
0.106,0.177,0.07,,,,,,,,,
0.103,0.185,0.082,,,,,,,,,
0.075,0.17,0.095,,,,,,,,,
0.051,0.153,0.101,,,,,,,,,
0.046,0.143,0.097,,,,,,,,,
0.05,0.14,0.09,,,,,,,,,
0.049,0.134,0.084,,,,,,,,,
0.042,0.123,0.081,,,,,,,,,
0.035,0.114,0.078,,,,,,,,,
0.035,0.109,0.073,,,,,,,,,
0.031,0.101,0.07,,,,,,,,,
0.019,0.087,0.067,,,,,,,,,
0.009,0.075,0.065,,,,,,,,,
0.01,0.073,0.062,,,,,,,,,
0.014,0.073,0.059,,,,,,,,,
-0.004,0.049,0.055,,,,,,,,,
-0.052,-0.001,0.05,,,,,,,,,
-0.102,-0.056,0.047,,,,,,,,,
-0.124,-0.081,0.042,,,,,,,,,
-0.116,-0.077,0.038,,,,,,,,,
-0.096,-0.06,0.035,,,,,,,,,
-0.081,-0.049,0.033,,,,,,,,,
-0.075,-0.044,0.03,,,,,,,,,
-0.072,-0.044,0.028,,,,,,,,,
-0.068,-0.041,0.026,,,,,,,,,
-0.054,-0.029,0.024,,,,,,,,,
-0.035,-0.012,0.022,,,,,,,,,
-0.03,-0.01,0.02,,,,,,,,,
-0.06,-0.04,0.019,,,,,,,,,
-0.112,-0.093,0.019,,,,,,,,,
-0.152,-0.132,0.019,,,,,,,,,
-0.154,-0.137,0.018,,,,,,,,,
-0.13,-0.114,0.015,,,,,,,,,
-0.102,-0.088,0.014,,,,,,,,,
-0.085,-0.072,0.012,,,,,,,,,
-0.074,-0.064,0.009,,,,,,,,,
-0.067,-0.061,0.006,,,,,,,,,
-0.062,-0.054,0.007,,,,,,,,,
-0.059,-0.042,0.016,,,,,,,,,
-0.062,-0.029,0.031,,,,,,,,,
-0.08,-0.036,0.043,,,,,,,,,
-0.114,-0.067,0.046,,,,,,,,,
-0.148,-0.105,0.043,,,,,,,,,
-0.165,-0.126,0.038,,,,,,,,,
-0.16,-0.122,0.038,,,,,,,,,
-0.15,-0.11,0.039,,,,,,,,,
-0.145,-0.104,0.041,,,,,,,,,
-0.145,-0.105,0.04,,,,,,,,,
-0.142,-0.103,0.039,,,,,,,,,
-0.136,-0.099,0.036,,,,,,,,,
-0.13,-0.095,0.035,,,,,,,,,
-0.129,-0.093,0.033,,,,,,,,,
-0.127,-0.092,0.033,,,,,,,,,
-0.121,-0.085,0.034,,,,,,,,,
-0.106,-0.07,0.036,,,,,,,,,
-0.085,-0.049,0.034,,,,,,,,,
-0.06,-0.028,0.031,,,,,,,,,
-0.043,-0.016,0.026,,,,,,,,,
-0.042,-0.019,0.022,,,,,,,,,
-0.059,-0.041,0.018,,,,,,,,,
-0.085,-0.07,0.015,,,,,,,,,
-0.11,-0.098,0.011,,,,,,,,,
-0.123,-0.115,0.007,,,,,,,,,
-0.121,-0.119,0.001,,,,,,,,,
-0.102,-0.106,-0.003,,,,,,,,,
-0.075,-0.08,-0.004,,,,,,,,,
-0.052,-0.051,0.0,,,,,,,,,
-0.052,-0.039,0.013,,,,,,,,,
-0.076,-0.049,0.026,,,,,,,,,
-0.114,-0.076,0.038,,,,,,,,,
-0.142,-0.097,0.044,,,,,,,,,
-0.148,-0.103,0.045,,,,,,,,,
-0.135,-0.093,0.041,,,,,,,,,
-0.118,-0.08,0.038,,,,,,,,,
-0.107,-0.072,0.035,,,,,,,,,
-0.105,-0.07,0.035,,,,,,,,,
-0.102,-0.067,0.034,,,,,,,,,
-0.092,-0.06,0.032,,,,,,,,,
-0.074,-0.047,0.027,,,,,,,,,
-0.062,-0.038,0.022,,,,,,,,,
-0.072,-0.047,0.024,,,,,,,,,
-0.111,-0.073,0.037,,,,,,,,,
-0.161,-0.106,0.055,,,,,,,,,
-0.198,-0.124,0.074,,,,,,,,,
-0.211,-0.12,0.091,,,,,,,,,
-0.22,-0.1,0.12,,,,,,,,,
-0.244,-0.082,0.161,,,,,,,,,
-0.283,-0.081,0.202,,,,,,,,,
-0.316,-0.096,0.221,,,,,,,,,
-0.333,-0.115,0.218,,,,,,,,,
-0.332,-0.121,0.209,,,,,,,,,
-0.318,-0.107,0.209,,,,,,,,,
-0.287,-0.078,0.208,,,,,,,,,
-0.243,-0.046,0.197,,,,,,,,,
-0.194,-0.02,0.173,,,,,,,,,
-0.15,0.0,0.149,,,,,,,,,
-0.107,0.024,0.132,,,,,,,,,
-0.055,0.058,0.113,,,,,,,,,
0.011,0.093,0.082,,,,,,,,,
0.087,0.125,0.038,,,,,,,,,
0.162,0.147,-0.014,,,,,,,,,
0.233,0.165,-0.069,,,,,,,,,
0.301,0.183,-0.118,,,,,,,,,
0.373,0.214,-0.159,,,,,,,,,
0.453,0.264,-0.189,,,,,,,,,
0.54,0.33,-0.21,,,,,,,,,
0.621,0.397,-0.224,,,,,,,,,
0.692,0.455,-0.237,,,,,,,,,
0.753,0.498,-0.254,,,,,,,,,
0.809,0.527,-0.282,,,,,,,,,
0.857,0.531,-0.326,,,,,,,,,
0.897,0.51,-0.387,,,,,,,,,
0.933,0.48,-0.453,,,,,,,,,
0.973,0.462,-0.51,,,,,,,,,
1.005,0.449,-0.556,,,,,,,,,
1.015,0.415,-0.6,,,,,,,,,
0.998,0.346,-0.652,,,,,,,,,
0.97,0.265,-0.705,,,,,,,,,
0.943,0.202,-0.741,,,,,,,,,
0.92,0.162,-0.759,,,,,,,,,
0.893,0.119,-0.775,,,,,,,,,
0.857,0.06,-0.797,,,,,,,,,
0.804,-0.003,-0.806,,,,,,,,,
0.732,-0.049,-0.781,,,,,,,,,
0.645,-0.076,-0.72,,,,,,,,,
0.555,-0.095,-0.65,,,,,,,,,
0.47,-0.12,-0.59,,,,,,,,,
0.392,-0.153,-0.545,,,,,,,,,
0.32,-0.187,-0.507,,,,,,,,,
0.249,-0.224,-0.473,,,,,,,,,
0.169,-0.265,-0.434,,,,,,,,,
0.081,-0.309,-0.39,,,,,,,,,
0.012,-0.335,-0.347,,,,,,,,,
-0.005,-0.323,-0.318,,,,,,,,,
0.022,-0.277,-0.299,,,,,,,,,
0.045,-0.23,-0.275,,,,,,,,,
0.023,-0.209,-0.233,,,,,,,,,
-0.026,-0.213,-0.187,,,,,,,,,
-0.059,-0.217,-0.158,,,,,,,,,
-0.061,-0.212,-0.151,,,,,,,,,
-0.052,-0.202,-0.15,,,,,,,,,
-0.053,-0.198,-0.146,,,,,,,,,
-0.056,-0.194,-0.137,,,,,,,,,
-0.056,-0.188,-0.132,,,,,,,,,
-0.055,-0.182,-0.127,,,,,,,,,
-0.06,-0.18,-0.119,,,,,,,,,
-0.065,-0.177,-0.112,,,,,,,,,
-0.065,-0.172,-0.106,,,,,,,,,
-0.062,-0.166,-0.104,,,,,,,,,
-0.063,-0.164,-0.1,,,,,,,,,
-0.062,-0.16,-0.098,,,,,,,,,
-0.057,-0.155,-0.098,,,,,,,,,
-0.053,-0.15,-0.097,,,,,,,,,
-0.056,-0.15,-0.093,,,,,,,,,
-0.06,-0.15,-0.09,,,,,,,,,
-0.055,-0.145,-0.089,,,,,,,,,
-0.041,-0.133,-0.091,,,,,,,,,
-0.029,-0.119,-0.089,,,,,,,,,
-0.024,-0.101,-0.076,,,,,,,,,
-0.031,-0.085,-0.053,,,,,,,,,
-0.049,-0.074,-0.025,,,,,,,,,
-0.077,-0.072,0.005,,,,,,,,,
-0.102,-0.074,0.028,,,,,,,,,
-0.114,-0.076,0.038,,,,,,,,,
-0.112,-0.075,0.036,,,,,,,,,
-0.11,-0.075,0.035,,,,,,,,,
-0.113,-0.075,0.038,,,,,,,,,
-0.113,-0.075,0.039,,,,,,,,,
-0.101,-0.074,0.027,,,,,,,,,
-0.085,-0.075,0.009,,,,,,,,,
-0.082,-0.075,0.006,,,,,,,,,
-0.1,-0.074,0.026,,,,,,,,,
-0.127,-0.073,0.054,,,,,,,,,
-0.144,-0.074,0.068,,,,,,,,,
-0.14,-0.076,0.063,,,,,,,,,
-0.125,-0.074,0.049,,,,,,,,,
-0.11,-0.071,0.04,,,,,,,,,
-0.108,-0.072,0.037,,,,,,,,,
-0.116,-0.082,0.034,,,,,,,,,
-0.13,-0.1,0.03,,,,,,,,,
-0.144,-0.118,0.024,,,,,,,,,
-0.152,-0.133,0.018,,,,,,,,,
-0.153,-0.139,0.013,,,,,,,,,
-0.146,-0.138,0.007,,,,,,,,,
-0.135,-0.134,0.0,,,,,,,,,
-0.125,-0.13,-0.005,,,,,,,,,
-0.115,-0.126,-0.01,,,,,,,,,
-0.107,-0.122,-0.014,,,,,,,,,
-0.103,-0.117,-0.013,,,,,,,,,
-0.104,-0.114,-0.009,,,,,,,,,
-0.105,-0.11,-0.004,,,,,,,,,
-0.106,-0.106,0.0,,,,,,,,,
-0.105,-0.101,0.003,,,,,,,,,
-0.105,-0.098,0.005,,,,,,,,,
-0.103,-0.095,0.007,,,,,,,,,
-0.1,-0.09,0.01,,,,,,,,,
-0.095,-0.082,0.013,,,,,,,,,
-0.097,-0.079,0.018,,,,,,,,,
-0.106,-0.084,0.022,,,,,,,,,
-0.122,-0.096,0.026,,,,,,,,,
-0.133,-0.103,0.03,,,,,,,,,
-0.136,-0.101,0.034,,,,,,,,,
-0.127,-0.091,0.035,,,,,,,,,
-0.111,-0.08,0.032,,,,,,,,,
-0.094,-0.071,0.023,,,,,,,,,
-0.075,-0.065,0.01,,,,,,,,,
-0.054,-0.057,-0.003,,,,,,,,,
-0.036,-0.049,-0.013,,,,,,,,,
-0.027,-0.04,-0.013,,,,,,,,,
-0.028,-0.034,-0.006,,,,,,,,,
-0.035,-0.031,0.004,,,,,,,,,
-0.041,-0.027,0.014,,,,,,,,,
-0.047,-0.025,0.021,,,,,,,,,
-0.052,-0.022,0.029,,,,,,,,,
-0.057,-0.021,0.036,,,,,,,,,
-0.07,-0.024,0.045,,,,,,,,,
-0.091,-0.038,0.053,,,,,,,,,
-0.113,-0.054,0.059,,,,,,,,,
-0.121,-0.062,0.058,,,,,,,,,
-0.108,-0.056,0.052,,,,,,,,,
-0.088,-0.048,0.039,,,,,,,,,
-0.073,-0.046,0.026,,,,,,,,,
-0.064,-0.045,0.018,,,,,,,,,
-0.061,-0.034,0.025,,,,,,,,,
-0.068,-0.025,0.041,,,,,,,,,
-0.094,-0.039,0.055,,,,,,,,,
-0.133,-0.081,0.052,,,,,,,,,
-0.159,-0.125,0.034,,,,,,,,,
-0.157,-0.143,0.013,,,,,,,,,
-0.131,-0.131,0.0,,,,,,,,,
-0.103,-0.105,-0.003,,,,,,,,,
-0.086,-0.082,0.002,,,,,,,,,
-0.09,-0.071,0.018,,,,,,,,,
-0.111,-0.072,0.038,,,,,,,,,
-0.135,-0.08,0.055,,,,,,,,,
-0.15,-0.09,0.06,,,,,,,,,
-0.145,-0.089,0.055,,,,,,,,,
-0.126,-0.077,0.049,,,,,,,,,
-0.102,-0.06,0.042,,,,,,,,,
-0.086,-0.052,0.035,,,,,,,,,
-0.086,-0.057,0.028,,,,,,,,,
-0.102,-0.077,0.024,,,,,,,,,
-0.119,-0.1,0.02,,,,,,,,,
-0.121,-0.111,0.01,,,,,,,,,
-0.1,-0.099,0.001,,,,,,,,,
-0.07,-0.069,0.0,,,,,,,,,
-0.049,-0.042,0.007,,,,,,,,,
-0.048,-0.033,0.016,,,,,,,,,
-0.067,-0.046,0.02,,,,,,,,,
-0.091,-0.073,0.018,,,,,,,,,
-0.108,-0.097,0.01,,,,,,,,,
-0.108,-0.106,0.001,,,,,,,,,
-0.1,-0.1,0.0,,,,,,,,,
-0.105,-0.091,0.014,,,,,,,,,
-0.128,-0.088,0.038,,,,,,,,,
-0.15,-0.09,0.06,,,,,,,,,
-0.154,-0.089,0.065,,,,,,,,,
-0.144,-0.086,0.058,,,,,,,,,
-0.135,-0.084,0.051,,,,,,,,,
-0.135,-0.085,0.05,,,,,,,,,
-0.136,-0.085,0.05,,,,,,,,,
-0.134,-0.083,0.049,,,,,,,,,
-0.13,-0.081,0.049,,,,,,,,,
-0.127,-0.079,0.048,,,,,,,,,
-0.124,-0.076,0.047,,,,,,,,,
-0.119,-0.074,0.044,,,,,,,,,
-0.118,-0.074,0.043,,,,,,,,,
-0.119,-0.075,0.044,,,,,,,,,
-0.119,-0.074,0.045,,,,,,,,,
-0.114,-0.073,0.042,,,,,,,,,
-0.109,-0.069,0.039,,,,,,,,,
-0.104,-0.066,0.036,,,,,,,,,
-0.101,-0.065,0.035,,,,,,,,,
-0.1,-0.065,0.035,,,,,,,,,
-0.1,-0.065,0.034,,,,,,,,,
-0.099,-0.065,0.034,,,,,,,,,
-0.094,-0.059,0.033,,,,,,,,,
-0.081,-0.05,0.03,,,,,,,,,
-0.067,-0.039,0.028,,,,,,,,,
-0.059,-0.032,0.029,,,,,,,,,
-0.061,-0.031,0.031,,,,,,,,,
-0.072,-0.037,0.034,,,,,,,,,
-0.091,-0.045,0.045,,,,,,,,,
-0.117,-0.051,0.067,,,,,,,,,
-0.141,-0.048,0.092,,,,,,,,,
-0.15,-0.039,0.11,,,,,,,,,
-0.142,-0.03,0.111,,,,,,,,,
-0.131,-0.027,0.104,,,,,,,,,
-0.133,-0.036,0.097,,,,,,,,,
-0.147,-0.051,0.095,,,,,,,,,
-0.155,-0.059,0.094,,,,,,,,,
-0.146,-0.052,0.093,,,,,,,,,
-0.125,-0.033,0.09,,,,,,,,,
-0.105,-0.017,0.088,,,,,,,,,
-0.092,-0.004,0.087,,,,,,,,,
-0.074,0.01,0.084,,,,,,,,,
-0.053,0.028,0.081,,,,,,,,,
-0.043,0.035,0.076,,,,,,,,,
-0.056,0.016,0.072,,,,,,,,,
-0.086,-0.019,0.067,,,,,,,,,
-0.112,-0.048,0.064,,,,,,,,,
-0.118,-0.056,0.063,,,,,,,,,
